x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.03061211109161377,-0.09862476587295532,0.0037961233785495097,-0.08666270971298218,-0.19928228855133057,-0.005270259975816316,-0.126395583152771,-0.27773839235305786,-0.014938560369785137,-0.13930368423461914,-0.3451915979385376,-0.02374322531687767,-0.12131625413894653,-0.20329105854034424,-0.04671869246232063,-0.22040468454360962,-0.17239904403686523,-0.056911578457231826,-0.20019948482513428,-0.13552367687225342,-0.04857101483213455,-0.1692143678665161,-0.13216447830200195,-0.04172805515992195,-0.1301034688949585,-0.1393018364906311,-0.05680829850899727,-0.2283494472503662,-0.11197340488433838,-0.06867394415604622,-0.2050357460975647,-0.07972484827041626,-0.05665069265234024,-0.17474853992462158,-0.07890427112579346,-0.05052871448862106,-0.1364768147468567,-0.06751757860183716,-0.06391875265109093,-0.23649990558624268,-0.0604819655418396,-0.07564110128151924,-0.21442800760269165,-0.03072446584701538,-0.06070264620649368,-0.18167787790298462,-0.02433037757873535,-0.05262085242139847,-0.14076656103134155,0.002979457378387451,-0.06945017544495613,-0.22766774892807007,0.01263737678527832,-0.08246588526236565,-0.2761346101760864,0.027924299240112305,-0.08259481755959541,-0.31407541036605835,0.03497236967086792,-0.08315510867106468,CALL
0.0,0.0,0.0,-0.03149348497390747,-0.09773260354995728,0.00391673904448453,-0.08798438310623169,-0.19843673706054688,-0.0048192627488106154,-0.127518892288208,-0.2777353525161743,-0.014166180486085977,-0.13976985216140747,-0.34566372632980347,-0.022519872034195032,-0.12302488088607788,-0.2031523585319519,-0.04489830366730985,-0.22093451023101807,-0.1727619171142578,-0.05454053587675389,-0.20060616731643677,-0.13576281070709229,-0.046052331546547975,-0.16956853866577148,-0.1323431134223938,-0.03914195529580411,-0.1319791078567505,-0.1397087574005127,-0.05490306622743901,-0.22943317890167236,-0.11311817169189453,-0.06631948284268674,-0.20564067363739014,-0.08052372932434082,-0.05440262935519513,-0.1755157709121704,-0.07975071668624878,-0.04822495065093335,-0.13849908113479614,-0.068570077419281,-0.06201122931599912,-0.23765110969543457,-0.061635732650756836,-0.07356503836274442,-0.2151464819908142,-0.03248119354248047,-0.05904713503480252,-0.1825047731399536,-0.02667444944381714,-0.051152063975337114,-0.14274662733078003,0.0014300346374511719,-0.0675216340220004,-0.22935819625854492,0.011341750621795654,-0.08039885989785489,-0.27759289741516113,0.027623772621154785,-0.08071729026198682,-0.3158494830131531,0.035566091537475586,-0.08138784996629056,CALL
0.0,0.0,0.0,-0.03185772895812988,-0.09730911254882812,0.0032669391613353582,-0.08893918991088867,-0.1983393430709839,-0.005326673422018757,-0.1294105052947998,-0.27667686343193054,-0.014439806841323843,-0.14233040809631348,-0.34426942467689514,-0.02255341833085822,-0.12506920099258423,-0.2023380994796753,-0.045354469247172347,-0.2226545214653015,-0.16994953155517578,-0.0551899695173006,-0.20222187042236328,-0.13190388679504395,-0.046677751965830794,-0.17094957828521729,-0.12841564416885376,-0.039743310339758864,-0.13333529233932495,-0.139154314994812,-0.05520320174844073,-0.23142319917678833,-0.11028289794921875,-0.0672478103414278,-0.20809155702590942,-0.07656067609786987,-0.05544730139524745,-0.17764121294021606,-0.07556229829788208,-0.049180171020339,-0.13893866539001465,-0.06783527135848999,-0.06220452351124095,-0.23836827278137207,-0.058171093463897705,-0.0743368440643053,-0.21626311540603638,-0.027739107608795166,-0.059803458429882994,-0.18356382846832275,-0.021854102611541748,-0.0517005385235052,-0.14236575365066528,0.0025027990341186523,-0.06768558410556125,-0.2290719747543335,0.012908518314361572,-0.08114029703290271,-0.27799761295318604,0.02960526943206787,-0.08161458609254169,-0.31645169854164124,0.03768795728683472,-0.08225423333794879,CALL
0.0,0.0,0.0,-0.03162240982055664,-0.09832441806793213,0.003781812220267966,-0.08844882249832153,-0.19799596071243286,-0.0046382155721858,-0.12846964597702026,-0.2754860520362854,-0.013679031327910707,-0.14136481285095215,-0.3425183594226837,-0.021915588573165223,-0.12418997287750244,-0.20110636949539185,-0.04565648739094286,-0.22174429893493652,-0.16918230056762695,-0.05550081659907846,-0.20126891136169434,-0.13143157958984375,-0.047513708517499254,-0.17019784450531006,-0.1282152533531189,-0.0410700217341855,-0.13224565982818604,-0.13754349946975708,-0.055580060974307344,-0.22957253456115723,-0.10920506715774536,-0.06767736007327585,-0.20699524879455566,-0.07607978582382202,-0.056636888579078004,-0.1766536831855774,-0.07488906383514404,-0.05106886853332071,-0.13791990280151367,-0.06588530540466309,-0.06246727709526567,-0.23646986484527588,-0.056097984313964844,-0.0744502060567811,-0.21528804302215576,-0.025785982608795166,-0.06054561589712648,-0.18316525220870972,-0.019861042499542236,-0.05293535818213968,-0.14179211854934692,0.00420832633972168,-0.06773502011651544,-0.22780996561050415,0.014352083206176758,-0.08092700322026758,-0.2767132520675659,0.030912458896636963,-0.08140736450309305,-0.3148464560508728,0.039167821407318115,-0.08210415770167856,CALL
0.0,0.0,0.0,-0.03015434741973877,-0.09797239303588867,0.002440309374833305,-0.08709728717803955,-0.19928383827209473,-0.006382408794706862,-0.1286308765411377,-0.2773563265800476,-0.01556593250552396,-0.14343470335006714,-0.34366944432258606,-0.02358539845863561,-0.12471157312393188,-0.20327049493789673,-0.04560002382913808,-0.22322237491607666,-0.17138046026229858,-0.05603277381578664,-0.2028558850288391,-0.1354932188987732,-0.04791366752306203,-0.17207682132720947,-0.13366174697875977,-0.04101878475466947,-0.13305437564849854,-0.13965272903442383,-0.05493498664418439,-0.23016953468322754,-0.11123621463775635,-0.06776046078721265,-0.2070332169532776,-0.07830542325973511,-0.056584671848213475,-0.17713886499404907,-0.07785964012145996,-0.05050455849686841,-0.13933968544006348,-0.0679885745048523,-0.061523944847976964,-0.2381364107131958,-0.05855590105056763,-0.07422226738253812,-0.21688127517700195,-0.027572810649871826,-0.05995762791553716,-0.18461722135543823,-0.020960330963134766,-0.05177730020204763,-0.14410865306854248,0.002137303352355957,-0.06664739620009641,-0.2294878363609314,0.013176321983337402,-0.08047579299727659,-0.2781853675842285,0.03054964542388916,-0.08127675276318769,-0.3161167502403259,0.038673996925354004,-0.08186617564479093,CALL
0.0,0.0,0.0,-0.029114246368408203,-0.09945815801620483,0.003365184127176235,-0.08409863710403442,-0.19981229305267334,-0.0055083616703655025,-0.12567579746246338,-0.2779091000556946,-0.014666277270009687,-0.13993889093399048,-0.3444368541240692,-0.02314648619591253,-0.12114429473876953,-0.20354485511779785,-0.048613928544511964,-0.2202214002609253,-0.1715041995048523,-0.058479436027994325,-0.20095646381378174,-0.1346573829650879,-0.04957080288528459,-0.17061156034469604,-0.13114356994628906,-0.042438429135074784,-0.12961673736572266,-0.13987982273101807,-0.05815743683575647,-0.22700577974319458,-0.11181920766830444,-0.07003778247832315,-0.20620489120483398,-0.07842683792114258,-0.05815380840300577,-0.17707198858261108,-0.07635360956192017,-0.05225427104829805,-0.13584280014038086,-0.06827139854431152,-0.06449786602257745,-0.23355978727340698,-0.05966418981552124,-0.07581451563834207,-0.21486163139343262,-0.027795851230621338,-0.061275091308345964,-0.1842275857925415,-0.01935034990310669,-0.053733997333040406,-0.14079636335372925,0.0015749335289001465,-0.06924431054591196,-0.226159930229187,0.013367295265197754,-0.08257883070706384,-0.2749751806259155,0.0300634503364563,-0.08344129501580255,-0.3125580847263336,0.03782010078430176,-0.0844707715392019,CALL
0.0,0.0,0.0,-0.030038893222808838,-0.09868711233139038,0.0029663810307170024,-0.08353173732757568,-0.1987857222557068,-0.006209074166974915,-0.12468916177749634,-0.2754933834075928,-0.01535259384792198,-0.13866770267486572,-0.34150028228759766,-0.023947032281569136,-0.11926734447479248,-0.202778160572052,-0.050607478359154356,-0.218794047832489,-0.1694132685661316,-0.0605500471977507,-0.2018917202949524,-0.12972599267959595,-0.051052434482983244,-0.1729419231414795,-0.1245795488357544,-0.043530067542008055,-0.1271132230758667,-0.13965851068496704,-0.06029236886780609,-0.2260969877243042,-0.1099088191986084,-0.0727578123299395,-0.20783501863479614,-0.0736430287361145,-0.060756249466351164,-0.17939114570617676,-0.07012778520584106,-0.05473844159524788,-0.1325482726097107,-0.06818419694900513,-0.06668825645130028,-0.23081886768341064,-0.05691021680831909,-0.0788833593217646,-0.2138960361480713,-0.025028526782989502,-0.06487280327957023,-0.18390846252441406,-0.017893314361572266,-0.05757177073638786,-0.1365906000137329,0.0016568303108215332,-0.0713576470701014,-0.22425031661987305,0.015017986297607422,-0.08511393714826454,-0.27325665950775146,0.0327686071395874,-0.08587683934848656,-0.3102584481239319,0.04034113883972168,-0.08685222465675224,CALL
0.0,0.0,0.0,-0.030409634113311768,-0.09908103942871094,0.0030966620562367098,-0.08368802070617676,-0.19951903820037842,-0.00564166012725309,-0.12514060735702515,-0.27634790539741516,-0.01431348308494762,-0.14085114002227783,-0.34149909019470215,-0.022335983287007366,-0.11942136287689209,-0.2042379379272461,-0.04902723379007057,-0.21748393774032593,-0.16961050033569336,-0.05772970564237312,-0.20044833421707153,-0.1314469575881958,-0.047162398170144115,-0.17198419570922852,-0.12635177373886108,-0.039044990609795605,-0.12777376174926758,-0.1412525177001953,-0.05875142983666137,-0.22540289163589478,-0.11119002103805542,-0.06984239764085487,-0.20651108026504517,-0.07558029890060425,-0.057150460253865276,-0.1786344051361084,-0.0725395679473877,-0.05096247739663795,-0.1334936022758484,-0.06976550817489624,-0.06527502037158683,-0.23113322257995605,-0.06038784980773926,-0.0771469394074984,-0.21400350332260132,-0.028547585010528564,-0.0629162783133097,-0.1844518780708313,-0.021039307117462158,-0.05567869863978103,-0.13746154308319092,0.0006578564643859863,-0.0700486893164225,-0.22515690326690674,0.011582672595977783,-0.08420097030273155,-0.2735387086868286,0.030283093452453613,-0.0849044466721125,-0.3105801045894623,0.038950324058532715,-0.08583169377914146,CALL
0.0,0.0,0.0,-0.03024280071258545,-0.09976297616958618,0.002678482066187371,-0.08389663696289062,-0.19828325510025024,-0.006269201897737275,-0.12515586614608765,-0.2748492956161499,-0.015201773755904924,-0.14053189754486084,-0.34032896161079407,-0.023642677143868696,-0.11997866630554199,-0.20267987251281738,-0.04797692157393385,-0.2164982557296753,-0.16759037971496582,-0.057150251493510495,-0.1995677947998047,-0.13136976957321167,-0.04794810272818495,-0.17122167348861694,-0.1269177794456482,-0.04066200487380911,-0.12892889976501465,-0.13868635892868042,-0.05739024587040831,-0.2240634560585022,-0.10911327600479126,-0.0684555389738648,-0.20546287298202515,-0.07504451274871826,-0.0570008077478974,-0.17743444442749023,-0.07168775796890259,-0.05164285309678007,-0.1350611448287964,-0.06687372922897339,-0.06371826611524511,-0.23022180795669556,-0.058177411556243896,-0.07566273145442892,-0.21352583169937134,-0.027555227279663086,-0.06257513843542029,-0.18383848667144775,-0.020210623741149902,-0.05600907214051176,-0.1388946771621704,0.0031957030296325684,-0.06830872528320242,-0.22528696060180664,0.013798832893371582,-0.08198988370662619,-0.27294421195983887,0.03292667865753174,-0.08255213432079245,-0.3091493546962738,0.04224437475204468,-0.08333812587028433,CALL
0.0,0.0,0.0,-0.030038058757781982,-0.0977354645729065,0.0012646289393956067,-0.08351516723632812,-0.19625335931777954,-0.008324369686590671,-0.12451416254043579,-0.2723512053489685,-0.017746170881139278,-0.13893866539001465,-0.3379257917404175,-0.026578547331439495,-0.11962401866912842,-0.2002670168876648,-0.04893789989029074,-0.2159339189529419,-0.16390460729599,-0.05937975076113844,-0.1983722448348999,-0.12731242179870605,-0.05101742399011755,-0.16919803619384766,-0.12332558631896973,-0.04407311779533529,-0.12757068872451782,-0.13649511337280273,-0.05809396308933401,-0.22329694032669067,-0.10601240396499634,-0.07068221074615622,-0.20397555828094482,-0.0716325044631958,-0.05971488532696867,-0.17564022541046143,-0.06850165128707886,-0.054294587942706585,-0.1331920623779297,-0.06478732824325562,-0.06444022608076239,-0.2285429835319519,-0.054011404514312744,-0.0774261633781066,-0.21106988191604614,-0.02342545986175537,-0.06445414376531744,-0.18097275495529175,-0.016808688640594482,-0.05763874379073286,-0.13720303773880005,0.005674481391906738,-0.0692273358729949,-0.2237796187400818,0.017708897590637207,-0.08317340714012289,-0.2719910144805908,0.03709763288497925,-0.08393821668897772,-0.3087875545024872,0.046171486377716064,-0.08488219034944677,CALL
0.0,0.0,0.0,-0.030556917190551758,-0.09747791290283203,0.0013342399059865784,-0.08508419990539551,-0.1944742202758789,-0.008528721457992106,-0.12560057640075684,-0.27148014307022095,-0.01829312083748391,-0.14004594087600708,-0.33779987692832947,-0.027597817531500368,-0.11786067485809326,-0.20000618696212769,-0.048667012653027086,-0.21527493000030518,-0.16473710536956787,-0.05943086644140294,-0.19859850406646729,-0.12880277633666992,-0.05206886579719594,-0.1700764298439026,-0.12519538402557373,-0.04584283655015042,-0.12670761346817017,-0.13609033823013306,-0.057665440193090944,-0.22238165140151978,-0.106015145778656,-0.06979521264759114,-0.20351147651672363,-0.07275956869125366,-0.059484864524279146,-0.17474061250686646,-0.07014751434326172,-0.05471215297905019,-0.1334608793258667,-0.06431281566619873,-0.06386386503902486,-0.2291201949119568,-0.0541042685508728,-0.07602634926763585,-0.21233808994293213,-0.024457573890686035,-0.0635086958619695,-0.1822352409362793,-0.018352985382080078,-0.05724712362018636,-0.1383567452430725,0.005819916725158691,-0.06851944973197988,-0.2252313494682312,0.017804265022277832,-0.08148580690351537,-0.27246570587158203,0.037230491638183594,-0.08192960818735173,-0.3079984188079834,0.04609614610671997,-0.0828050216051679,CALL
0.0,0.0,0.0,-0.03175896406173706,-0.09912228584289551,0.0032051066180542875,-0.08758199214935303,-0.19656974077224731,-0.005716938966713769,-0.12862902879714966,-0.2743676006793976,-0.014702558958731515,-0.14359253644943237,-0.3415745198726654,-0.023219943487845285,-0.12100487947463989,-0.1979871392250061,-0.04679553068598352,-0.21748143434524536,-0.16405731439590454,-0.05470976463874422,-0.19859474897384644,-0.12909668684005737,-0.045373624631963594,-0.16877222061157227,-0.12485790252685547,-0.03825933344086252,-0.13021302223205566,-0.13427823781967163,-0.05633299655636392,-0.22498464584350586,-0.10565614700317383,-0.06525077156146608,-0.20297491550445557,-0.07340127229690552,-0.053668829122386796,-0.17324525117874146,-0.07150602340698242,-0.04866080961545549,-0.13643717765808105,-0.06278997659683228,-0.06270912520011507,-0.23173391819000244,-0.054379820823669434,-0.07202606133540712,-0.21094322204589844,-0.025671660900115967,-0.05846061787923418,-0.17866647243499756,-0.01991105079650879,-0.05244871831854425,-0.13955193758010864,0.007111489772796631,-0.06748547635396562,-0.2266746163368225,0.017949342727661133,-0.07969468317349993,-0.2746393084526062,0.03794145584106445,-0.08001743487437807,-0.3120366930961609,0.04749828577041626,-0.08131146661361299,CALL
